artist_name,track_name,track_id,album_name,album_id,release_date,popularity,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,featured_artists,release_month,release_year
Ed Sheeran,Family (feat. P Money),77m6ySUV5ZpOdaIsygDYMZ,5,2hyDesSAYNefikDJXlqhPE,2014-06-23,27,False,0.476,0.704,9,-5.411,0,0.278,0.515,0.0,0.094,0.297,140.396,4,['P Money'],June,2014
Ed Sheeran,2step (Star.One Remix),5DKhoaXr9zqKis4SY5BiSm,2step (The Remixes),0a28QsFN8zbrWSvbSQ40PI,2021-10-29,34,False,0.669,0.916,7,-4.961,1,0.038,0.254,0.00117,0.356,0.54,129.956,4,['Star.One'],October,2021
Ed Sheeran,Bloodstream - Arty Remix,7hsXDbHfhcm9hDpK7DJyhi,Bloodstream (Arty Remix),2WFfiru9h8SlaO5VpiYEP5,2015-03-27,22,False,0.601,0.609,3,-7.64,0,0.0343,0.428,1.09e-05,0.092,0.392,127.987,4,"['Rudimental', 'ARTY']",March,2015
Ed Sheeran,Small Bump,2sKgjO8vxk7znTpwNAptaW,+,0W5GGnapMz0VwemQvJDqa7,2011-09-09,36,False,0.81,0.436,10,-12.683,1,0.0717,0.689,0.000151,0.11,0.446,119.973,4,[],September,2011
Ed Sheeran,"Nightmares (feat. Random Impulse, Sway & Wretch 32)",4SVST4FR6Gj74UJCzCiOSX,5,2hyDesSAYNefikDJXlqhPE,2014-06-23,27,False,0.855,0.678,9,-6.864,1,0.052,0.101,0.00232,0.0964,0.429,120.012,4,"['Random Impulse', 'Sway', 'Wretch 32']",June,2014
Ed Sheeran,Goodbye to You (feat. Dot Rotten),1O5u4AShfndSLCnVqlV0h2,5,2hyDesSAYNefikDJXlqhPE,2014-06-23,27,False,0.64,0.664,1,-7.812,1,0.152,0.267,0.0,0.329,0.275,140.007,4,['Zeph Ellis'],June,2014
Ed Sheeran,"Hands of Gold (From ""Game of Thrones"")",1jrDr3VeNXdljqNfRbYtcP,Fantasymphony,4SXuGe9DNKF1ngufm4vRh6,2020-04-24,29,False,0.347,0.377,2,-15.693,1,0.0381,0.798,0.000745,0.0859,0.534,133.497,4,"['Danish National Symphony Orchestra', 'Christian Schumann']",April,2020
Ed Sheeran,Radio (feat. JME),5KB7EYQuHd0S5WKVWpagYu,No.5 Collaborations Project,6DpIyaMgt5p9HlGd1c0LDM,2011-09-09,33,False,0.693,0.833,6,-5.408,0,0.263,0.214,0.0,0.117,0.759,99.901,4,['Jme'],September,2011
Ed Sheeran,Outro,5L4bpwdJjJSx7soizxQ8bw,The Slumdon Bridge,3j70EKOaR5iVk0BPW6lowR,2011-09-09,17,True,0.669,0.765,2,-10.181,1,0.387,0.137,0.0,0.0697,0.581,65.657,4,['Yelawolf'],September,2011
Ed Sheeran,You (feat. Wiley),7h7KBBdYIzrxOsLfR9aUO7,No.5 Collaborations Project,6DpIyaMgt5p9HlGd1c0LDM,2011-09-09,31,False,0.799,0.532,1,-9.472,0,0.0707,0.386,0.00017,0.0978,0.189,100.032,4,['Wiley'],September,2011
Ed Sheeran,Bad Habits,6pUuCwC5el9vYWzKFDNaxJ,Bad Habits (Joel Corry Remix),6Oj80oIJGFbFwionyBamow,2021-08-06,30,False,0.807,0.893,11,-3.745,0,0.0347,0.0451,2.79e-05,0.366,0.537,126.011,4,[],August,2021
Ed Sheeran,2step (feat. Denise Chaila),5nlCMeGjtjeHkUqI43dV93,2step (The Remixes),0a28QsFN8zbrWSvbSQ40PI,2021-10-29,32,False,0.728,0.69,7,-4.788,1,0.084,0.21,0.0,0.113,0.492,94.986,4,['Denise Chaila'],October,2021
Ed Sheeran,The A Team - Spotify Sessions,6D9w7wnOtoViu0yX6lmCsy,Spotify Session,3Zao4egmTSVP5LfAhHO4o1,2011-01-01,29,False,0.554,0.255,9,-14.852,1,0.328,0.535,0.0,0.234,0.531,86.053,4,[],January,2011
Ed Sheeran,2step (feat. reezy),6Md7OetCK5pP3HzcX0ermc,2step (The Remixes),0a28QsFN8zbrWSvbSQ40PI,2021-10-29,34,False,0.734,0.68,4,-5.096,0,0.058,0.179,0.0,0.169,0.499,95.06,4,['reezy'],October,2021
Ed Sheeran,Family (feat. P Money),79d2OA4Sj4nfw0vk8EV82D,No.5 Collaborations Project,6DpIyaMgt5p9HlGd1c0LDM,2011-09-09,31,False,0.476,0.704,9,-5.411,0,0.278,0.515,0.0,0.094,0.297,140.396,4,['P Money'],September,2011
Ed Sheeran,Shivers,6seXSefhGhVFsD11k6QyT1,Shivers (Ofenbach Remix),3Dru9IyxnZXhmrNbSv56yl,2021-10-08,30,False,0.788,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,4,[],October,2021
Ed Sheeran,I Don't Want Your Money (feat. H.E.R.),69xcWjYE6YYA638ThAHA6M,I Don't Want Your Money (feat. H.E.R.),3ZQZrCJHXZ1G6EYxzYGhuA,2019-07-11,24,False,0.469,0.631,8,-6.569,0,0.0853,0.314,0.0,0.14,0.763,91.418,4,['H.E.R.'],July,2019
Ed Sheeran,Where We Land,5tdn9jn6Vl2NIsruTJDoCL,Songs I Wrote With Amy,40TWM0OpD4tS3AoWLnUxIC,2011-12-09,31,False,0.68,0.248,11,-11.592,1,0.031,0.838,4.86e-06,0.0907,0.275,119.944,4,[],December,2011
Ed Sheeran,Faces,0Yp1IPKGLmNoSCNZRJY0Af,The Slumdon Bridge,3j70EKOaR5iVk0BPW6lowR,2011-09-09,17,True,0.516,0.852,1,-7.455,1,0.267,0.00889,4.34e-06,0.34,0.2,140.233,4,['Yelawolf'],September,2011
Ed Sheeran,2step (feat. Lil Baby),2lqf5lZM9mxCefm9BF5UgB,2step (feat. Leto),5gtzH1xaYI0w2KWITZaZUH,2022-05-13,26,False,0.693,0.643,4,-5.867,0,0.0828,0.138,0.0,0.108,0.477,95.055,4,['Lil Baby'],May,2022
Ed Sheeran,Drown Me Out (feat. Ghetts) - + Ghetts,0dNt7lZks5TVxiGaCIY1yZ,5,2hyDesSAYNefikDJXlqhPE,2014-06-23,26,True,0.511,0.91,11,-6.186,0,0.116,0.0282,0.0,0.127,0.426,140.147,4,['Ghetts'],June,2014
Ed Sheeran,2step (feat. Antytila),5HfA6KNvluQJSbrgrv3gh3,2step (The Remixes),1nqJFaKVTrCkCDaC2I1zM7,2022-05-26,34,False,0.506,0.695,4,-5.185,0,0.105,0.235,0.0,0.151,0.599,93.75,4,['Antytila'],May,2022
Ed Sheeran,Fall,3w3LhWlRJNpyzql0Q2j1w5,The A Team,6iBvt4DAGNEJwIvM4vLPms,2011-12-06,16,False,0.559,0.283,4,-9.827,1,0.0323,0.632,0.00127,0.126,0.188,82.552,4,[],December,2011
Ed Sheeran,Galway Girl,7kNiHmFP8B3fcl1j8RldBM,St Patrick's Day Songs,4P8UYzfJMbasxVxcuSLgr3,2022-03-11,21,False,0.599,0.813,9,-5.882,1,0.0846,0.0783,0.0,0.476,0.809,100.192,4,[],March,2022
Ed Sheeran,"Nightmares (feat. Random Impulse, Sway & Wretch 32)",4MKPqVv3FqKCZTcKHfR125,No.5 Collaborations Project,6DpIyaMgt5p9HlGd1c0LDM,2011-09-09,29,False,0.855,0.678,9,-6.864,1,0.052,0.101,0.00232,0.0964,0.429,120.012,4,"['Random Impulse', 'Sway', 'Wretch 32']",September,2011
Ed Sheeran,2step (feat. Chefin),72DbvEOeqtJbKAX9GLzRER,2step (feat. Chefin),1Cu9w3jFSFKHa1YckwnUFW,2022-05-16,51,False,0.731,0.642,4,-5.106,0,0.0695,0.209,0.0,0.242,0.504,94.961,4,['Chefin'],May,2022
Ed Sheeran,"You Need Me, I Don't Need You",2DCeRqdQkjtihpsv79TAJh,+,0W5GGnapMz0VwemQvJDqa7,2011-09-09,29,True,0.749,0.837,7,-8.837,1,0.0512,0.162,0.0,0.525,0.927,103.483,4,[],September,2011
Ed Sheeran,2step (feat. Lil Baby),4ghWSntQHS0r9ZgUQeE1gi,2step (feat. Chefin),1Cu9w3jFSFKHa1YckwnUFW,2022-05-16,27,False,0.693,0.643,4,-5.867,0,0.0828,0.138,0.0,0.108,0.477,95.055,4,['Lil Baby'],May,2022
Ed Sheeran,Sunburn,7BHC6UF06FWl6hU8GjiBy6,You Need Me,6b6NoQ00gDKdOUBxRYTA7t,2009-01-01,27,False,0.533,0.17,7,-11.342,1,0.0668,0.842,5.03e-06,0.113,0.33,116.852,5,[],January,2009
Ed Sheeran,2step (feat. Lil Baby),185ORqRNXwnHYkPhzRgoPa,2step (feat. Potter Payper),0kmyJy0to0uUDEhDKFViw6,2022-05-20,26,False,0.693,0.643,4,-5.867,0,0.0828,0.138,0.0,0.108,0.477,95.055,4,['Lil Baby'],May,2022
Ed Sheeran,Goodbye to You (feat. Dot Rotten),1SdyQYIFM05qkexCFKZxW1,No.5 Collaborations Project,6DpIyaMgt5p9HlGd1c0LDM,2011-09-09,28,False,0.64,0.664,1,-7.812,1,0.152,0.267,0.0,0.329,0.275,140.007,4,['Zeph Ellis'],September,2011
Ed Sheeran,Firefly - Bravado Dubstep Remix,1qjnGMSchVVfePsMV0UZ9b,Loose Change,3QbPtoOWiJqZurXXxJwaOD,2011-12-09,27,False,0.629,0.663,9,-10.516,1,0.0283,0.28,0.711,0.0811,0.49,139.982,4,['Bravado'],December,2011
Ed Sheeran,U.N.I.,7fVR8piTfS8dhqSzph50qB,+,0W5GGnapMz0VwemQvJDqa7,2011-09-09,27,False,0.422,0.405,6,-11.126,1,0.101,0.323,0.0,0.15,0.578,74.13,4,[],September,2011
Ed Sheeran,2step (feat. Lil Baby),169vNxUHCxbR23LV4OmBZB,2step (feat. 1.Cuz),57FHPyAprjWD6mXaY5gE1f,2022-05-09,26,False,0.693,0.643,4,-5.867,0,0.0828,0.138,0.0,0.108,0.477,95.055,4,['Lil Baby'],May,2022
Ed Sheeran,Photograph,7n4c0ne26iBGFGbLkjS6Vf,Weekend Hangouts,6thiG4nVHX2QnyB9wBH71s,2021-08-20,26,False,0.718,0.379,4,-10.48,1,0.0359,0.607,0.000472,0.0986,0.22,108.033,4,[],August,2021
Ed Sheeran,Perfect - Instrumental,6ci1COpgwK4IHZMqCZcehj,Teclas Pretas Também Fazem Música,1elramoOJ90pDVBWXrBBwU,2020-04-27,26,False,0.356,0.277,8,-12.533,1,0.0295,0.637,0.94,0.109,0.0925,94.886,3,['Fernando Wilson'],April,2020
Ed Sheeran,Thinking Out Loud,6CfWiCKBxbvL6bNnWQl8bV,Wedding Songs,55aDarji66T5sb3cWEpDWS,2022-07-08,20,False,0.781,0.445,2,-6.061,1,0.0296,0.474,0.0,0.184,0.591,78.997,4,[],July,2022
Ed Sheeran,This,2aMkInuJrM9arjA8dpQJqC,+,0W5GGnapMz0VwemQvJDqa7,2011-09-09,28,False,0.588,0.0929,11,-14.301,1,0.0443,0.95,0.00539,0.128,0.502,152.139,4,[],September,2011
Ed Sheeran,So,2IpFUObI1qBgkuC21cJOXZ,You Need Me,6b6NoQ00gDKdOUBxRYTA7t,2009-01-01,28,False,0.521,0.133,10,-10.599,1,0.0431,0.853,0.0,0.35,0.391,140.077,4,[],January,2009
Ed Sheeran,Fire Alarms,7AZFLeavHdimaFhcskLtta,Songs I Wrote With Amy,40TWM0OpD4tS3AoWLnUxIC,2011-12-09,28,False,0.602,0.286,3,-9.886,1,0.0296,0.772,0.0,0.162,0.379,102.009,4,[],December,2011
Ed Sheeran,2step (feat. 1.Cuz),4lzEs26mJHbvj9TIIJZPRS,2step (feat. 1.Cuz),57FHPyAprjWD6mXaY5gE1f,2022-05-09,47,False,0.674,0.663,7,-5.084,1,0.084,0.157,0.0,0.13,0.617,94.818,4,['1.Cuz'],May,2022
Ed Sheeran,Wake Me Up,3bZTspAdEUAKc2M1Sle125,+,0W5GGnapMz0VwemQvJDqa7,2011-09-09,27,False,0.616,0.209,9,-13.43,1,0.406,0.902,0.0,0.139,0.336,86.891,1,[],September,2011
Ed Sheeran,"You Need Me, I Don't Need You",0p5117bzo9E0ySfDATGola,You Need Me,6b6NoQ00gDKdOUBxRYTA7t,2009-01-01,27,True,0.689,0.563,1,-5.539,1,0.275,0.692,0.0,0.0579,0.819,129.517,4,[],January,2009
Ed Sheeran,Castle on the Hill,6ATtedAXVOrH4ncjZ7ZEw4,"NOW That's What I Call Music, Vol. 63",26xSgw4GGZdGD7kbA2iNSJ,2017-08-04,14,False,0.45,0.835,2,-4.831,1,0.0928,0.0203,1.97e-05,0.131,0.452,134.972,4,[],August,2017
Ed Sheeran,Bad Habits - Ovy On The Drums Remix,1ZW1QB1DH0qz4fvuQUVtUN,Bad Habits (The Remixes),2lPL5twEa5Dv26imdJLVgQ,2021-08-06,26,False,0.795,0.845,11,-3.514,0,0.0682,0.257,0.0125,0.352,0.482,109.034,4,['Ovy On The Drums'],August,2021
Ed Sheeran,Be Like You,1R5sCIempBPco1ZZUsYoiu,You Need Me,6b6NoQ00gDKdOUBxRYTA7t,2009-01-01,27,False,0.671,0.388,11,-6.516,1,0.0762,0.715,0.0,0.192,0.59,105.869,4,[],January,2009
Ed Sheeran,Drown Me Out (feat. Ghetts) - + Ghetts,0UD8qgp0Fmgh79K3qeTHQh,No.5 Collaborations Project,6DpIyaMgt5p9HlGd1c0LDM,2011-09-09,28,True,0.511,0.91,11,-6.186,0,0.116,0.0282,0.0,0.127,0.426,140.147,4,['Ghetts'],September,2011
Ed Sheeran,2step (feat. Denise Chaila),59GpVc1GncaTp1ObEAXmHZ,2step (feat. Denise Chaila),1SN5xrofTIKJhnd5QNprAh,2022-05-25,34,False,0.728,0.69,7,-4.788,1,0.084,0.21,0.0,0.113,0.492,94.986,4,['Denise Chaila'],May,2022
Ed Sheeran,Shivers (Dillon Francis Remix) [Club Mix],7HUrtno36XNa41dENxVtJG,Shivers (Dillon Francis Remix),1IhjAej4bFQdXNh9yRwE7B,2021-10-27,22,False,0.77,0.658,2,-7.098,1,0.0333,0.0851,0.255,0.0798,0.705,124.014,4,['Dillon Francis'],October,2021
Ed Sheeran,Happier - Cazzette Remix,6clKcUAaMHTlSR8MgT3QvS,Happier (Cazzette Remix),7057vj3r5jVIlis4uVnP2M,2018-06-08,25,False,0.712,0.633,9,-7.748,0,0.0344,0.0643,0.000893,0.127,0.299,102.985,4,['CAZZETTE'],June,2018
Ed Sheeran,Galway Girl,0vEcTNO5KuMiMsHTohwh5m,Pop Up,4qgeXGPqsQSqW2Lkfvcigk,2021-08-27,22,False,0.599,0.813,9,-5.882,1,0.0846,0.0783,0.0,0.476,0.809,100.192,4,[],August,2021
Ed Sheeran,2step (feat. Lil Baby),2bNKTCALr10Mfb2m6s6CxA,2step (feat. reezy),7LvbY0nXDKaLh67P2AXV0B,2022-05-18,26,False,0.693,0.643,4,-5.867,0,0.0828,0.138,0.0,0.108,0.477,95.055,4,['Lil Baby'],May,2022
Ed Sheeran,Bloodstream,6Ul0vqGnNrHBZ2VrNwi9MD,We the Generation (Deluxe Edition),0sztwpDG0COJ1HoJRD74bn,2015-10-02,14,False,0.482,0.59,1,-6.399,1,0.0485,0.202,2.48e-05,0.0592,0.27,89.354,4,['Rudimental'],October,2015
Ed Sheeran,Feels (feat. Young Thug & J Hus),2QkLuXpj8hKSfajGNVvfVX,Feels (feat. Young Thug & J Hus),35pH6Mjv5ZAZ8PAzo8I4da,2019-07-11,22,False,0.665,0.68,2,-4.899,1,0.29,0.112,0.0,0.096,0.69,91.67,4,"['Young Thug', 'J Hus']",July,2019
Ed Sheeran,2step (feat. Ultimo),0NA1T29q7bSzLa0RE1KM3K,2step (The Remixes),1nqJFaKVTrCkCDaC2I1zM7,2022-05-26,30,False,0.727,0.69,4,-5.063,0,0.0721,0.16,0.0,0.137,0.685,94.935,4,['Ultimo'],May,2022
Ed Sheeran,Bad Habits,5UraMpqwPiJCumlOxDDUgm,NYE Party 2023,2q3MnZkD3qbKAKlXdjjkGC,2022-11-04,21,False,0.807,0.893,11,-3.745,0,0.0347,0.0451,2.79e-05,0.366,0.537,126.011,4,[],November,2022
Ed Sheeran,2step (feat. Lil Baby),6HoRFhoRVi36XfvsSA1LiW,2step (feat. Armaan Malik),6Ez4Ul37Uzz9yGcorzhGMV,2022-05-23,22,False,0.693,0.643,4,-5.867,0,0.0828,0.138,0.0,0.108,0.477,95.055,4,['Lil Baby'],May,2022
Ed Sheeran,Grade 8,3OXzT07QntlOQEZRGtJ73b,+,0W5GGnapMz0VwemQvJDqa7,2011-09-09,30,False,0.74,0.807,0,-9.976,0,0.0363,0.0446,4.02e-05,0.0538,0.781,101.042,4,[],September,2011
Ed Sheeran,The City,5uKC7DGVpErduk3bZVsWBA,You Need Me,6b6NoQ00gDKdOUBxRYTA7t,2009-01-01,23,False,0.689,0.369,8,-7.183,1,0.357,0.74,0.0,0.122,0.701,102.565,4,[],January,2009
Ed Sheeran,2step (feat. Lil Baby),06aqGQedRowWl0LzbvDFKh,2step (feat. Quevedo),4uXdvX6Kma8gK1k88Ndvsb,2022-05-23,31,False,0.693,0.643,4,-5.867,0,0.0828,0.138,0.0,0.108,0.477,95.055,4,['Lil Baby'],May,2022
Ed Sheeran,Beautiful People (feat. Khalid) - Danny L Harle Harlecore Remix,7fzqEoX5HCLwmt6aPxf54A,Beautiful People (feat. Khalid) [Danny L Harle Harlecore Remix],6Ev0UgdNwWq80Em5jknB95,2019-07-11,21,False,0.458,0.93,7,-4.61,1,0.13,0.0372,0.0154,0.115,0.31,148.129,4,"['Khalid', 'Danny L Harle']",July,2019
Ed Sheeran,2step (feat. Lil Baby),5rIjjNIvcrq5aWxLV0s43x,2step (feat. Antytila),0cNLR4ksEAAesnSOVzV33s,2022-05-02,24,False,0.693,0.643,4,-5.867,0,0.0828,0.138,0.0,0.108,0.477,95.055,4,['Lil Baby'],May,2022
Ed Sheeran,"You Need Me, I Don't Need You - Spotify Sessions",5OebvB477bOvqMgbsracwL,Spotify Session,3Zao4egmTSVP5LfAhHO4o1,2011-01-01,22,False,0.68,0.286,2,-16.237,1,0.441,0.417,0.0,0.699,0.916,111.734,4,[],January,2011
Ed Sheeran,Overpass Graffiti,3UvbaIvkLr8U3Ccap9lZ5G,Overpass Graffiti (TCTS Remix),1v4uBCAiRxSw9tnujr5oXo,2021-10-28,26,False,0.52,0.849,9,-3.794,0,0.186,0.00253,0.0,0.119,0.774,175.908,4,[],October,2021
Ed Sheeran,2step (feat. Leto),2xrUccWenkzSak57jvxUx8,2step (The Remixes),1nqJFaKVTrCkCDaC2I1zM7,2022-05-26,20,False,0.73,0.701,7,-5.318,1,0.0447,0.273,0.0,0.0657,0.522,94.97,4,['Leto'],May,2022
Ed Sheeran,Bad Habits - Kooldrink Amapiano Remix,6OvZNs4JjdyebEiIi0jcaR,Bad Habits (The Remixes),1cvxALyvpgUpRqxix4vhLK,2021-08-06,27,False,0.787,0.814,11,-7.985,0,0.0395,0.0047,0.0255,0.0652,0.28,113.987,4,['Kooldrink'],August,2021
Ed Sheeran,Shivers,75DtNj3uk6DLcOIe5YeFKM,Shivers (Dillon Francis Remix),1IhjAej4bFQdXNh9yRwE7B,2021-10-27,20,False,0.788,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,4,[],October,2021
Ed Sheeran,2step (feat. Lil Baby),0ASSuKgBIVfubKQZWVzkJS,2step (feat. Denise Chaila),1SN5xrofTIKJhnd5QNprAh,2022-05-25,24,False,0.693,0.643,4,-5.867,0,0.0828,0.138,0.0,0.108,0.477,95.055,4,['Lil Baby'],May,2022
Ed Sheeran,2step (feat. Potter Payper),3tvwK27xjt7dkYAqO2IDHm,2step (feat. Potter Payper),0kmyJy0to0uUDEhDKFViw6,2022-05-20,32,False,0.726,0.671,4,-5.402,0,0.161,0.14,0.0,0.139,0.552,95.053,4,['Potter Payper'],May,2022
Ed Sheeran,Bad Habits - SHAUN Remix,1NpesBvoe9LqFhKqY5mfmn,Bad Habits (The Remixes),2lPL5twEa5Dv26imdJLVgQ,2021-08-06,18,False,0.798,0.665,7,-4.674,1,0.0437,0.021,0.0029,0.0776,0.645,135.088,4,['SHAUN'],August,2021
Ed Sheeran,2step (feat. Ellinoora),5eDt2k9gdjk9EyNdo7MqK1,2step (feat. Ellinoora),5153aG4BHrvldWiOmbQYLF,2022-05-04,38,False,0.705,0.741,4,-4.33,0,0.0683,0.167,0.0,0.216,0.615,94.962,4,['Ellinoora'],May,2022
Ed Sheeran,2step (feat. Lil Baby),7luhF0v1kpaDqk8AC9OpD7,2step (feat. Ellinoora),5153aG4BHrvldWiOmbQYLF,2022-05-04,23,False,0.693,0.643,4,-5.867,0,0.0828,0.138,0.0,0.108,0.477,95.055,4,['Lil Baby'],May,2022
Ed Sheeran,Merry Christmas,2IOVILkGdrP7FTFAlGIY0T,Diamonds (Deluxe),45F4Pmp3EJi3T6qYonm4Ml,2017-11-10,23,False,0.591,0.936,0,-1.99,1,0.0352,0.245,8.77e-06,0.102,0.608,114.01,4,['Elton John'],November,2017
Ed Sheeran,Shivers,7dmslzUy5sbtVkiUDYAxWo,NOW That's What I Call Music! Vol. 82,559WQ7Sa1Yo9EnYaTEwZY8,2022-05-06,11,False,0.786,0.869,2,-2.699,1,0.106,0.269,0.0,0.058,0.821,140.989,4,[],May,2022
Ed Sheeran,2step (feat. reezy),0V2vGkDeByL2FU5f9jw80X,2step (feat. reezy),7LvbY0nXDKaLh67P2AXV0B,2022-05-18,39,False,0.734,0.68,4,-5.096,0,0.058,0.179,0.0,0.169,0.499,95.06,4,['reezy'],May,2022
Ed Sheeran,Shivers,2pQ6pEU0wfmLXjxipuu6So,Shivers (Navos Remix),69DRYXihs3DVdAPNMiikJk,2021-10-01,23,False,0.788,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,4,[],October,2021
Ed Sheeran,Perfect,7fcPDnF6KL1TyhalpM0PvT,A Sky Full of Stars - Modern Pop,5AppoGtUk6EOptMDxx0UoH,2021-02-19,12,False,0.598,0.448,8,-6.312,1,0.0232,0.162,0.0,0.106,0.168,95.009,3,[],February,2021
Ed Sheeran,The City,6j6pSj2RdGxtnOhxHsWqQZ,+,0W5GGnapMz0VwemQvJDqa7,2011-09-09,23,False,0.74,0.505,4,-10.338,0,0.0674,0.0415,6.82e-05,0.0707,0.646,97.994,4,[],September,2011
Ed Sheeran,Merry Christmas,1crfC23AAhmchfdrHTrv2w,The Lockdown Sessions,4bOAb70KPrcZBeoxGCf35O,2021-10-22,11,False,0.596,0.925,0,-1.971,1,0.035,0.245,1.38e-06,0.1,0.657,114.003,4,['Elton John'],October,2021
Ed Sheeran,2step (feat. Lil Baby),7shObmt98ynSRGU2wuNHtz,2step (Star.One Remix),5FcOvF4YukVnIkqxNcqopa,2022-05-12,20,False,0.693,0.643,4,-5.867,0,0.0828,0.138,0.0,0.108,0.477,95.055,4,['Lil Baby'],May,2022
Ed Sheeran,I Don't Care,3fB23vokcAchmGEjJrS7nB,NYE Party 2023,2q3MnZkD3qbKAKlXdjjkGC,2022-11-04,19,True,0.798,0.676,6,-5.041,1,0.0442,0.0902,0.0,0.0894,0.843,101.956,4,['Justin Bieber'],November,2022
Ed Sheeran,Bad Habits,6WZblvSJRhzJl8AfQuNTnq,NOW That's What I Call Music! Vol. 81,1JNgNyhdJemzENYXIaZ04z,2022-01-28,10,False,0.808,0.897,11,-3.753,0,0.0347,0.0371,4.32e-05,0.375,0.565,126.018,4,[],January,2022
Ed Sheeran,Nancy Mulligan,3L8bb7OzQEuszXxafiGQr4,St Patrick's Day Songs,4P8UYzfJMbasxVxcuSLgr3,2022-03-11,15,False,0.68,0.853,7,-4.35,1,0.0349,0.116,0.0,0.0866,0.86,101.992,4,[],March,2022
Ed Sheeran,Perfect,35PFrGtv7UWzho3EzeYElp,Soft & Easy Pop Hits,69o02uK7OGc5WT50wE9Ok8,2021-06-25,13,False,0.598,0.448,8,-6.312,1,0.0232,0.162,0.0,0.106,0.168,95.009,3,[],June,2021
Ed Sheeran,Happier,7k64X7t8ThF6CcD23g6LDy,Alone Again - Will It Ever Feel the Same ?,77rPrdbl659YpQMxWyraNh,2022-12-02,19,False,0.521,0.385,0,-7.355,1,0.0288,0.536,0.0,0.135,0.235,89.892,4,[],December,2022
Ed Sheeran,2step (feat. Lil Baby),1pDo8nHJHiJgMh670k4G1n,2step (feat. Budjerah),3wd91jE2MWmMsHjAP4TA7v,2022-05-11,21,False,0.693,0.643,4,-5.867,0,0.0828,0.138,0.0,0.108,0.477,95.055,4,['Lil Baby'],May,2022
Ed Sheeran,Shivers,1ZqwSSpXqFYw5Lx32O35fs,Shivers (feat. FEDUK & SLAVA MARLOW),6LRQlyFOrfJoUxJH1oE0kn,2021-12-01,22,False,0.788,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,4,[],December,2021
Edward Christopher Sheeran,Perfect (Arr. for 4 Marimbas),61jjBiwRR0h5xQpoikHGf1,Carmen,5EZXMPhBSrGqW0cpQZ0ibd,2019-09-13,14,False,0.491,0.129,8,-15.46,1,0.0606,0.984,0.881,0.0683,0.101,104.021,4,['The Wave Quartet'],September,2019
Ed Sheeran,Castle On the Hill,03269evpgiDbXYqiZoGw1g,Just the Way You Are - Hit Rewind,1BN5ikXAwnGa0o6y8xAFNH,2021-08-20,13,False,0.461,0.834,2,-4.868,1,0.0991,0.0231,1.16e-05,0.14,0.469,135.007,4,[],August,2021
Ed Sheeran,Perfect,2AyMfMpl2RzUGKfbFGnaNJ,Relaxed Christmas Songs,09hsk4EnmwEI0YESILKAlq,2021-11-26,13,False,0.598,0.448,8,-6.312,1,0.0232,0.162,0.0,0.106,0.168,95.009,3,[],November,2021
Ed Sheeran,Celestial,00OsHoMYxCKacoNx7qlYCB,POP 2023,0FD9n80vSC9SjTaqP77FUD,2023-01-06,15,False,0.574,0.852,2,-1.248,1,0.0397,0.0529,0.0,0.161,0.501,123.038,4,[],January,2023
Ed Sheeran,Shivers,7JYLp2rL6KvMPkQZmHPoyh,Shivers (Jax Jones Remix),5q9Jn2214LUs6BmTGGh2AO,2021-10-25,20,False,0.788,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,4,[],October,2021
Ed Sheeran,Perfect,6hE7M9H7AWVvXHlaMoMb3e,Talking to the Moon - Soft Pop,0hl8eJX2PykIhIPBI0AlRh,2021-04-23,19,False,0.598,0.448,8,-6.312,1,0.0232,0.162,0.0,0.106,0.168,95.009,3,[],April,2021
Ed Sheeran,Bad Habits,00FzIHbAIYXjQ2i7SzLpD6,Primavera 2022,5olCd9KOZ6j3o1d2CUYfK5,2022-04-22,11,False,0.807,0.893,11,-3.745,0,0.0347,0.0451,2.79e-05,0.366,0.537,126.011,4,[],April,2022
Ed Sheeran,Sing,0881C136mUZoKPhjt8xPu3,Happy Hits,5sVpFHiD9GfMwC077sWBCM,2022-03-25,11,False,0.818,0.67,8,-4.45,0,0.047,0.3,1.13e-06,0.0601,0.947,119.987,4,[],March,2022
Ed Sheeran,Galway Girl,0YENfWGrdxeSpIomfBrTMq,Hit Rewind,2HU17SEYHEsx4AjjEHC0uE,2022-06-03,10,False,0.599,0.813,9,-5.882,1,0.0846,0.0783,0.0,0.476,0.809,100.192,4,[],June,2022
Ed Sheeran,Overpass Graffiti,45uHEfKd5o5coaNv6gLC4q,Overpass Graffiti (Alle Farben Remix),4WUMErHkS43wP3JwWNB6jQ,2021-10-28,23,False,0.52,0.849,9,-3.794,0,0.186,0.00253,0.0,0.119,0.774,175.908,4,[],October,2021
Ed Sheeran,Perfect,0vLpDTq6TGxKI5xPAwoW2F,Why Can't We Be Friends?,5JZUPjOHK53a9n68f5Djqn,2021-03-05,29,False,0.598,0.448,8,-6.312,1,0.0232,0.162,0.0,0.106,0.168,95.009,3,[],March,2021
